﻿date,code,name,judgment,category,target_price,stock_price,upside_pct,asai_scan_score,file_path,notes,fv,current_price,upside,asai_score,note,company,score,tp_base,tp_bull,tp_bear,upside_base,md_file,docx_file,memo
2026-04-06,543A,ARCHION,STRONG SELL,自動車・商用車,290,471,-38.4%,,outputs/fukai/543A_ARCHION【_BUY_DeepResearch_20260406.md,日野×三菱ふそう統合×ROS目標未達リスク×浮動株17.1%×空売り検討（ファイル名BUY誤記・本文STRONG SELL）,,,,,,,,,,,,,,
2026-04-06,5444,大和工業,STRONG BUY,鉄鋼,17500,11895.0,47.1,,outputs/fukai/5444_大和工業_BUY_DeepResearch_20260406.md,,,,,,,,,,,,,,,
2026-04-06,5445,東京鉄鋼,BUY,鉄鋼,7090,1980.0,258.1,,outputs/fukai/5445_東京鉄鋼【Blo_BUY_DeepResearch_20260406.md,"Bloomberg確定値全面再計算・PBR0.82・BPS¥2,430・ROE15.7%",,,,,,,,,,,,,,
2026-04-06,5445,深井 DeepResearchレポート — [5445] 東,BUY,,,,,,outputs/fukai/5445_東京鉄鋼【低PB_BUY_DeepResearch_20260406.md,,,,,,,深井 DeepResearchレポート — [5445] 東,,,,,,outputs/fukai/5445_東京鉄鋼【低PB_BUY_DeepResearch_20260406.md,outputs/fukai/5445_東京鉄鋼【低PB_BUY_DeepResearch_20260406.docx,
2026-04-06,5461,中部鋼鈑,BUY,鉄鋼,5500,2475.0,122.2,,outputs/fukai/5461_中部鋼鈑【PBR_BUY_DeepResearch_20260406.md,PBR財務データ是正版×戦争局面メタルスプレッド再計算,,,,,,,,,,,,,,
2026-04-06,5461,深井 DeepResearchレポート — [5461] 中,BUY,,,,,,outputs/fukai/5461_中部鋼鈑【yfi_BUY_DeepResearch_20260406.md,,,,,,,深井 DeepResearchレポート — [5461] 中,,,,,,outputs/fukai/5461_中部鋼鈑【yfi_BUY_DeepResearch_20260406.md,outputs/fukai/5461_中部鋼鈑【yfi_BUY_DeepResearch_20260406.docx,
2026-04-06,5461,深井 DeepResearchレポート — [5461] 中,BUY,,,,,,outputs/fukai/5461_中部鋼鈑【低PB_BUY_DeepResearch_20260406.md,,,,,,,深井 DeepResearchレポート — [5461] 中,,,,,,outputs/fukai/5461_中部鋼鈑【低PB_BUY_DeepResearch_20260406.md,outputs/fukai/5461_中部鋼鈑【低PB_BUY_DeepResearch_20260406.docx,
2026-04-06,5901,東洋製缶グループHD,BUY,缶・容器・包装,4650,3429.0,35.6,,outputs/fukai/5901_東洋製缶グループ_v2_BUY_DeepResearch_20260406.md,アルミ価格推移×FY2027/3業績考察 v2,,,,,,,,,,,,,,
2026-04-06,5901,深井 DeepResearchレポート — [5901] 東,BUY,,,,,,outputs/fukai/5901_東洋製缶グループ_BUY_DeepResearch_20260406.md,,,,,,,深井 DeepResearchレポート — [5901] 東,,,,,,outputs/fukai/5901_東洋製缶グループ_BUY_DeepResearch_20260406.md,outputs/fukai/5901_東洋製缶グループ_BUY_DeepResearch_20260406.docx,
2026-04-06,5921,川岸工業,BUY,鉄鋼・建材,6200,4240.0,46.2,,outputs/fukai/5921_川岸工業【低PB_BUY_DeepResearch_20260406.md,低PBR×高自己資本×1Q赤字だが受注残厚の橋梁鉄骨,,,,,,,,,,,,,,
2026-04-06,5951,ダイニチ工業,BUY,機械・家電,,1030.0,+45.3%,,outputs/fukai/5951_ダイニチ工業【低_BUY_DeepResearch_20260406.md,低PBR×高自己資本比率×暖房機器,,,,,,,,,,,,,,
2026-04-06,6161,エスティック,BUY,機械・精密,1280,1004.0,27.5,,outputs/fukai/6161_エスティック【低_BUY_DeepResearch_20260406.md,低PBR×高自己資本比率×精密締結工具,,,,,,,,,,,,,,
2026-04-06,6178,日本郵政HD,BUY,物流・金融,2200,1848.0,19.0,,outputs/fukai/6178_日本郵政HD【低_BUY_DeepResearch_20260406.md,低PBR×不動産資産豊富×株主還元余力,,,,,,,,,,,,,,
2026-04-06,6752,パナソニック,BUY,電機+再生医療装置,3450,2807.5,22.9,96,outputs/fukai/6752_パナソニック【省_BUY_DeepResearch_20260406.md,省スペース家電×狭小賢者需要×🆕マイiPS培養装置(¥50M→¥1M以下)京大財団採用確認。FY28実用化。スコア+94→+96(4/21),,,,,,,,,,,,,,
2026-04-06,7011,三菱重工業,BUY,重工・防衛,3700,4793.0,-22.8,+95,outputs/fukai/7011_三菱重工業【国策_BUY_DeepResearch_20260406.md,国策防衛筆頭×極東リスク×押し目狙い。アルテミス計画システム供給追加(2026-04-11),,,,,,,,,,,,,,
2026-04-06,7072,インティメート・マージャー,HOLD,IT・DX,800,871.0,-8.2,,outputs/fukai/7072_インティメート・_BUY_DeepResearch_20260406.md,MBO候補検証×実態バリュエーション×PBR1.70倍FairValue水準（ファイル名BUY誤記・本文HOLD）,,,,,,,,,,,,,,
2026-04-06,7375,深井 DeepResearchレポート — [7375] 7,BUY,,1380,,,,outputs/fukai/7375_7375【リサイ_BUY_DeepResearch_20260406.md,,,,,,,深井 DeepResearchレポート — [7375] 7,,1380.0,,,,outputs/fukai/7375_7375【リサイ_BUY_DeepResearch_20260406.md,outputs/fukai/7375_7375【リサイ_BUY_DeepResearch_20260406.docx,
2026-04-06,7685,BuySell Technologies,STRONG BUY,リユース・EC,12,3320.0,-99.6,,outputs/fukai/7685_BuySell _BUY_DeepResearch_20260406.md,優良成長株×リユースDX,,,,,,,,,,,,,,
2026-04-06,7709,クボテック,BUY,精密機械,130,127.0,2.4,,outputs/fukai/7709_クボテック【RS_BUY_DeepResearch_20260406.md,RSI9.6極限売られすぎ×不労逆張り候補×赤字継続リスク検証,,,,,,,,,,,,,,
2026-04-06,7902,ソノコム,BUY,電子部品,,1053.0,+150%,,outputs/fukai/7902_ソノコム【低PB_BUY_DeepResearch_20260406.md,低PBR×買収後の資本配分懸念,,,,,,,,,,,,,,
2026-04-06,7937,ツツミ,BUY,小売,5500,3010.0,82.7,,outputs/fukai/7937_ツツミ【喜平ビジ_BUY_DeepResearch_20260406.md,喜平ビジネス×新TOPIX除外機械的売り×金価格鈍化×MBO非確認・資料反映完全版,,,,,,,,,,,,,,
2026-04-06,7937,深井 DeepResearchレポート — [7937] 竹,BUY,,,,,,outputs/fukai/7937_竹田コーポレーシ_BUY_DeepResearch_20260406.md,,,,,7,,深井 DeepResearchレポート — [7937] 竹,7.0,,,,,outputs/fukai/7937_竹田コーポレーシ_BUY_DeepResearch_20260406.md,outputs/fukai/7937_竹田コーポレーシ_BUY_DeepResearch_20260406.docx,
2026-04-06,8011,三陽商会,HOLD,アパレル,,4120.0,+15.9%,,outputs/fukai/8011_三陽商会_BUY_DeepResearch_20260406.md,PBR1倍超の正当化根拠薄・積極的買い根拠なし（ファイル名BUY誤記・本文HOLD）,,,,,,,,,,,,,,
2026-04-06,9201,日本航空,SELL,航空,1850,2589.0,-28.5,,outputs/fukai/9201_日本航空_SELL_DeepResearch_20260406.md,,,,,,,,,,,,,,,
2026-04-06,9867,ソレキア,BUY,IT・SI,,9820.0,,,outputs/fukai/9867_ソレキア【SIe_BUY_DeepResearch_20260406.md,SIer×Anthropicリスク（生成AI直販Disintermediation）×佐々木ベジ氏×低PBR・完全版,,,,,,,,,,,,,,
2026-04-06,9867,深井 DeepResearchレポート — [9867] ソ,BUY,,,,,,outputs/fukai/9867_ソレキア【低PB_BUY_DeepResearch_20260406.md,,,,,,,深井 DeepResearchレポート — [9867] ソ,,,,,,outputs/fukai/9867_ソレキア【低PB_BUY_DeepResearch_20260406.md,outputs/fukai/9867_ソレキア【低PB_BUY_DeepResearch_20260406.docx,
2026-04-06,9984,ソフトバンクグループ,BUY,IT・通信,4655,3558.0,30.8,,outputs/fukai/9984_ソフトバンクグル_BUY_DeepResearch_20260406.md,,,,,,,,,,,,,,,
2026-04-07,1899,福田組,BUY,建設,10903,8570.0,27.2,,outputs/fukai/1899_福田組_BUY_DeepResearch_20260407.md,低PBR×不動産含み益NAV×建設コスト上昇利益率切り分け×受注回復シナリオ,,,,,,,,,,,,,,
2026-04-07,2121,ミクシィ,BUY,BUY,,2538.0,+1.7%,0,,DeepResearch完了(2026/04/07)。Rf=2.43%。Word生成済,,,,,,,,,,,,,,
2026-04-07,2121,深井 DeepResearchレポート — [2121] ミ,BUY,,,,,,outputs/fukai/2121_ミクシィ_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [2121] ミ,,,,,,outputs/fukai/2121_ミクシィ_BUY_DeepResearch_20260407.md,outputs/fukai/2121_ミクシィ_BUY_DeepResearch_20260407.docx,
2026-04-07,2408,KG情報,HOLD,IT・メディア,620,753.0,-17.7,,outputs/fukai/2408_KG情報_BUY_DeepResearch_20260407.md,1Q決算通過×地方メディア衰退ディスカウント×非広告収益転換検証 目標株価¥435（本文HOLD）,,,,,,,,,,,,,,
2026-04-07,2814,佐藤食品工業,BUY,BUY,,3235.0,+59.5%,0,,DeepResearch完了(2026/04/07)。Rf=2.43%。Word生成済,,,,,,,,,,,,,,
2026-04-07,2814,深井 DeepResearchレポート — [2814] 佐,BUY,,,,,,outputs/fukai/2814_佐藤食品工業_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [2814] 佐,,,,,,outputs/fukai/2814_佐藤食品工業_BUY_DeepResearch_20260407.md,outputs/fukai/2814_佐藤食品工業_BUY_DeepResearch_20260407.docx,
2026-04-07,3222,ユナイテッド・スーパーマーケット,HOLD,BUY,,923,,0,,DeepResearch完了(2026/04/07)。Rf=2.43%。Word生成済,,,,,,,,,,,,,,
2026-04-07,3222,深井 DeepResearchレポート — [3222] ユ,BUY,,,,,,outputs/fukai/3222_ユナイテッド・ス_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [3222] ユ,,,,,,outputs/fukai/3222_ユナイテッド・ス_BUY_DeepResearch_20260407.md,outputs/fukai/3222_ユナイテッド・ス_BUY_DeepResearch_20260407.docx,
2026-04-07,3222,深井 DeepResearchレポート — [3222] ユ,HOLD,,,,,,outputs/fukai/3222_ユナイテッド・ス_HOLD_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [3222] ユ,,,,,,outputs/fukai/3222_ユナイテッド・ス_HOLD_DeepResearch_20260407.md,outputs/fukai/3222_ユナイテッド・ス_HOLD_DeepResearch_20260407.docx,
2026-04-07,3498,深井 DeepResearchレポート — [3498] 霞,BUY,,,,,,outputs/fukai/3498_霞ヶ関キャピタル_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [3498] 霞,,,,,,outputs/fukai/3498_霞ヶ関キャピタル_BUY_DeepResearch_20260407.md,outputs/fukai/3498_霞ヶ関キャピタル_BUY_DeepResearch_20260407.docx,
2026-04-07,3498,霞ヶ関キャピタル,BUY,BUY,8825,6370,+38.5%,99,,DeepResearch完了(2026/04/07)。Rf=2.43%。Word生成済。FV¥8,,,,,,,,,,,,,,
2026-04-07,3632,グリー,BUY,IT・ゲーム,450,385.0,16.9,,outputs/fukai/3632_グリー_BUY_DeepResearch_20260407.md,低PBR0.72倍×高自己資本×REALITY国際展開×株主還元カタリスト待ち,,,,,,,,,,,,,,
2026-04-07,3668,コロプラ,HOLD,IT・ゲーム,487,441.0,10.4,,outputs/fukai/3668_コロプラ_BUY_DeepResearch_20260407.md,FV¥487 vs 現値¥436でフェアバリュー近傍×ROE≈0×¥380以下でBUY転換（ファイル名BUY誤記・本文HOLD）,,,,,,,,,,,,,,
2026-04-07,4031,深井 DeepResearchレポート — [4031] 片,BUY,,,,,,outputs/fukai/4031_片倉コープアグリ_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [4031] 片,,,,,,outputs/fukai/4031_片倉コープアグリ_BUY_DeepResearch_20260407.md,outputs/fukai/4031_片倉コープアグリ_BUY_DeepResearch_20260407.docx,
2026-04-07,4031,片倉コープアグリ,BUY,BUY,,1252,,0,,DeepResearch完了(2026/04/07)。Rf=2.43%。Word生成済,,,,,,,,,,,,,,
2026-04-07,4046,大阪ソーダ,HOLD,BUY,,1890,+11.9%,0,,DeepResearch完了(2026/04/07)。Rf=2.43%。Word生成済,,,,,,,,,,,,,,
2026-04-07,4046,深井 DeepResearchレポート — [4046] 大,BUY,,,,,,outputs/fukai/4046_大阪ソーダ_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [4046] 大,,,,,,outputs/fukai/4046_大阪ソーダ_BUY_DeepResearch_20260407.md,outputs/fukai/4046_大阪ソーダ_BUY_DeepResearch_20260407.docx,
2026-04-07,4046,深井 DeepResearchレポート — [4046] 大,HOLD,,,,,,outputs/fukai/4046_大阪ソーダ_HOLD_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [4046] 大,,,,,,outputs/fukai/4046_大阪ソーダ_HOLD_DeepResearch_20260407.md,outputs/fukai/4046_大阪ソーダ_HOLD_DeepResearch_20260407.docx,
2026-04-07,4062,イビデン,BUY,BUY,10450,8663,+20.6%,97,,DeepResearch完了(2026/04/07)。Rf=2.43%。Word生成済,,,,,,,,,,,,,,
2026-04-07,4062,深井 DeepResearchレポート — [4062] イ,BUY,,10500,,,,outputs/fukai/4062_イビデン_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [4062] イ,,10500.0,,,,outputs/fukai/4062_イビデン_BUY_DeepResearch_20260407.md,outputs/fukai/4062_イビデン_BUY_DeepResearch_20260407.docx,
2026-04-07,4204,深井 DeepResearchレポート — [4204] 積,BUY,,,,,,outputs/fukai/4204_積水化学工業_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [4204] 積,,,,,,outputs/fukai/4204_積水化学工業_BUY_DeepResearch_20260407.md,outputs/fukai/4204_積水化学工業_BUY_DeepResearch_20260407.docx,
2026-04-07,4204,深井 DeepResearchレポート — [4204] 積,HOLD,,,,,,outputs/fukai/4204_積水化学工業_HOLD_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [4204] 積,,,,,,outputs/fukai/4204_積水化学工業_HOLD_DeepResearch_20260407.md,outputs/fukai/4204_積水化学工業_HOLD_DeepResearch_20260407.docx,
2026-04-07,4204,積水化学工業,BUY,BUY,2580,2652,-2.7%,0,,DeepResearch完了(2026/04/07)。Rf=2.43%。Word生成済,,,,,,,,,,,,,,
2026-04-07,4443,Sansan,BUY,IT・SaaS,1691,1285.0,31.6,,outputs/fukai/4443_Sansan_BUY_DeepResearch_20260407.md,SaaSの死×Bill One物理接点の堀×AI代替リスク検証,,,,,,,,,,,,,,
2026-04-07,4543,テルモ,BUY,医療機器,145,2211.0,-93.4,,outputs/fukai/4543_テルモ_BUY_DeepResearch_20260407.md,外部レポート参照後改訂：関税対象外確定×OrganOx改善×FV¥2,,,,,,,,,,,,,,
2026-04-07,4547,キッセイ薬品工業,SELL,SELL,,4810.0,,-85,,DeepResearch完了(2026/04/07)。Rf=2.42%。Word生成済,,,,,,,,,,,,,,
2026-04-07,4547,深井 DeepResearchレポート — [4547] キ,SELL,,,,,,outputs/fukai/4547_キッセイ薬品工業_SELL_DeepResearch_20260407.md,,,,,-85,,深井 DeepResearchレポート — [4547] キ,-85.0,,,,,outputs/fukai/4547_キッセイ薬品工業_SELL_DeepResearch_20260407.md,outputs/fukai/4547_キッセイ薬品工業_SELL_DeepResearch_20260407.docx,
2026-04-07,4620,藤倉化成,HOLD,化学,1437,1196.0,20.2,,outputs/fukai/4620_藤倉化成_BUY_DeepResearch_20260407.md,低PBR×ナフサ感応度×フジクラTOB蓋然性試算 目標株価¥1,,,,,,,,,,,,,,
2026-04-07,4629,大伸化学,BUY,化学・包装,4500,2022.0,122.6,,outputs/fukai/4629_大伸化学_BUY_DeepResearch_20260407.md,低PBR×ナフサ+10%感応度×コスト転嫁力検証×株主還元余力,,,,,,,,,,,,,,
2026-04-07,4825,ウェザーニューズ,STRONG BUY,IT・気象データ,100,2048.0,-95.1,,outputs/fukai/4825_ウェザーニューズ_BUY_DeepResearch_20260407.md,配当性向100%×記念配当35円×FCF持続性検証×気象データ実需の堀,,,,,,,,,,,,,,
2026-04-07,4901,富士フイルムHD,BUY,BUY,4500,3138,+43.4%,0,,DeepResearch完了(2026/04/07)。Rf=2.43%。Word生成済,,,,,,,,,,,,,,
2026-04-07,4901,深井 DeepResearchレポート — [4901] 富,BUY,,,,,,outputs/fukai/4901_富士フイルムHD_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [4901] 富,,,,,,outputs/fukai/4901_富士フイルムHD_BUY_DeepResearch_20260407.md,outputs/fukai/4901_富士フイルムHD_BUY_DeepResearch_20260407.docx,
2026-04-07,5016,JX金属,BUY,非鉄・銅精錬,,3698.0,,93,,DeepResearch完了(2026/04/07)。Rf=2.43%。銅建値¥221万=史上最高値(4/21)。USD/JPY¥160複合。4/21スコア更新,,,,,,,,,,,,,,
2026-04-07,5016,深井 DeepResearchレポート — [5016] J,BUY,,,,,,outputs/fukai/5016_JX金属_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [5016] J,,,,,,outputs/fukai/5016_JX金属_BUY_DeepResearch_20260407.md,outputs/fukai/5016_JX金属_BUY_DeepResearch_20260407.docx,
2026-04-07,5471,大同特殊鋼,BUY,BUY,,1913,+33%,0,,DeepResearch完了(2026/04/07)。Rf=2.43%。Word生成済,,,,,,,,,,,,,,
2026-04-07,5471,深井 DeepResearchレポート — [5471] 大,BUY,,,,,,outputs/fukai/5471_大同特殊鋼_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [5471] 大,,,,,,outputs/fukai/5471_大同特殊鋼_BUY_DeepResearch_20260407.md,outputs/fukai/5471_大同特殊鋼_BUY_DeepResearch_20260407.docx,
2026-04-07,5706,三井金属,BUY,非鉄・亜鉛,,30960.0,,90,,DeepResearch完了(2026/04/07)。Rf=2.43%。亜鉛建値¥62.8万=2022年4月来高値(4/21設定)。4/21スコア更新,,,,,,,,,,,,,,
2026-04-07,5706,深井 DeepResearchレポート — [5706] 三,BUY,,,,,,outputs/fukai/5706_三井金属_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [5706] 三,,,,,,outputs/fukai/5706_三井金属_BUY_DeepResearch_20260407.md,outputs/fukai/5706_三井金属_BUY_DeepResearch_20260407.docx,
2026-04-07,5711,三菱マテリアル,BUY,非鉄・鉛+銅+セメント,,5180.0,+43.3%,87,,DeepResearch完了(2026/04/07)。Rf=2.43%。鉛建値¥37.5万(+6000円)・銅建値最高値(4/21)。4/21スコア更新,,,,,,,,,,,,,,
2026-04-07,5711,深井 DeepResearchレポート — [5711] 三,BUY,,,,,,outputs/fukai/5711_三菱マテリアル_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [5711] 三,,,,,,outputs/fukai/5711_三菱マテリアル_BUY_DeepResearch_20260407.md,outputs/fukai/5711_三菱マテリアル_BUY_DeepResearch_20260407.docx,
2026-04-07,5713,住友金属鉱山,BUY,非鉄・銅鉱山（自社鉱山）,,9469.0,,92,,DeepResearch完了(2026/04/07)。Rf=2.43%。銅最高値×自社鉱山（フィリピン等）=純粋受益。4/21スコア更新,,,,,,,,,,,,,,
2026-04-07,5713,深井 DeepResearchレポート — [5713] 住,BUY,,,,,,outputs/fukai/5713_住友金属鉱山_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [5713] 住,,,,,,outputs/fukai/5713_住友金属鉱山_BUY_DeepResearch_20260407.md,outputs/fukai/5713_住友金属鉱山_BUY_DeepResearch_20260407.docx,
2026-04-07,5714,深井 DeepResearchレポート — [5714] D,BUY,,,,,,outputs/fukai/5714_DOWAホールデ_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [5714] D,,,,,,outputs/fukai/5714_DOWAホールデ_BUY_DeepResearch_20260407.md,outputs/fukai/5714_DOWAホールデ_BUY_DeepResearch_20260407.docx,
2026-04-07,6016,ジャパンエンジンコーポレーション,BUY,BUY,,13410.0,,0,,DeepResearch完了(2026/04/07)。Rf=2.43%。Word生成済,,,,,,,,,,,,,,
2026-04-07,6016,深井 DeepResearchレポート — [6016] ジ,BUY,,,,,,outputs/fukai/6016_ジャパンエンジン_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [6016] ジ,,,,,,outputs/fukai/6016_ジャパンエンジン_BUY_DeepResearch_20260407.md,outputs/fukai/6016_ジャパンエンジン_BUY_DeepResearch_20260407.docx,
2026-04-07,6146,深井 DeepResearchレポート — [6146] デ,BUY,,,,,,outputs/fukai/6146_ディスコ_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [6146] デ,,,,,,outputs/fukai/6146_ディスコ_BUY_DeepResearch_20260407.md,outputs/fukai/6146_ディスコ_BUY_DeepResearch_20260407.docx,
2026-04-07,6269,三井海洋開発(MODEC),BUY,BUY,19300,15020.0,28.5,,outputs/fukai/6269_三井海洋開発(M_BUY_DeepResearch_20260407.md,"DCF基本ケース¥18,200〜¥20,400（中央値¥19,300）。FPSO長期契約×ブラジル深海。原油$80〜$90前提",,,,,,,,,,,,,,
2026-04-07,6315,TOWA,BUY,BUY,2436,2279,+6.9%,0,,DeepResearch完了(2026/04/07)。Rf=2.43%。Word生成済,,,,,,,,,,,,,,
2026-04-07,6315,深井 DeepResearchレポート — [6315] T,BUY,,3800,,,,outputs/fukai/6315_TOWA_BUY_DeepResearch_20260407.md,,,,,,,深井 DeepResearchレポート — [6315] T,,3800.0,,,,outputs/fukai/6315_TOWA_BUY_DeepResearch_20260407.md,outputs/fukai/6315_TOWA_BUY_DeepResearch_20260407.docx,
